Firing Time, Firing Node, Firing Neuron,  Neuron Type, External Source
0, 1, 3578, inhibitory, true
0, 1, 1794, inhibitory, true
0, 1, 2389, inhibitory, true
0, 1, 3579, inhibitory, true
0, 1, 3580, inhibitory, true
0, 1, 2390, inhibitory, true
0, 1, 3581, inhibitory, true
0, 1, 3582, inhibitory, true
0, 1, 1348, inhibitory, true
0, 1, 1497, inhibitory, true
0, 1, 1795, inhibitory, true
0, 1, 2391, inhibitory, true
0, 1, 3583, inhibitory, true
0, 1, 3584, inhibitory, true
0, 1, 2392, inhibitory, true
0, 1, 3585, inhibitory, true
0, 1, 3586, inhibitory, true
0, 1, 1796, inhibitory, true
0, 1, 2393, inhibitory, true
0, 1, 3587, inhibitory, true
0, 1, 3588, inhibitory, true
0, 1, 2394, inhibitory, true
0, 1, 3589, inhibitory, true
0, 1, 3590, inhibitory, true
0, 1, 1498, inhibitory, true
0, 1, 1797, inhibitory, true
0, 1, 2395, inhibitory, true
0, 1, 3591, inhibitory, true
0, 1, 3592, inhibitory, true
0, 1, 2396, inhibitory, true
0, 1, 3593, inhibitory, true
0, 1, 3594, inhibitory, true
0, 1, 1798, inhibitory, true
0, 1, 2397, inhibitory, true
0, 1, 3595, inhibitory, true
0, 1, 3596, inhibitory, true
0, 1, 2398, inhibitory, true
0, 1, 3597, inhibitory, true
0, 1, 3598, inhibitory, true
0, 1, 1274, inhibitory, true
0, 1, 1349, inhibitory, true
0, 1, 1499, inhibitory, true
0, 1, 1799, inhibitory, true
0, 1, 2399, inhibitory, true
0, 1, 3599, inhibitory, true
0, 1, 3600, inhibitory, true
0, 1, 2400, inhibitory, true
0, 1, 3601, inhibitory, true
0, 1, 3602, inhibitory, true
0, 1, 1800, inhibitory, true
0, 1, 2401, inhibitory, true
0, 1, 3603, inhibitory, true
0, 1, 3604, inhibitory, true
0, 1, 2402, inhibitory, true
0, 1, 3605, inhibitory, true
0, 1, 3606, inhibitory, true
0, 1, 1500, inhibitory, true
0, 1, 1801, inhibitory, true
0, 1, 2403, inhibitory, true
0, 1, 3607, inhibitory, true
0, 1, 3608, inhibitory, true
0, 1, 2404, inhibitory, true
0, 1, 3609, inhibitory, true
0, 1, 3610, inhibitory, true
0, 1, 1802, inhibitory, true
0, 1, 2405, inhibitory, true
0, 1, 3611, inhibitory, true
0, 1, 3612, inhibitory, true
0, 1, 2406, inhibitory, true
0, 1, 3613, inhibitory, true
0, 1, 3614, inhibitory, true
0, 1, 1350, inhibitory, true
0, 1, 1501, inhibitory, true
0, 1, 1803, inhibitory, true
0, 1, 2407, inhibitory, true
0, 1, 3615, inhibitory, true
0, 1, 3616, inhibitory, true
0, 1, 2408, inhibitory, true
0, 1, 3617, inhibitory, true
0, 1, 3618, inhibitory, true
0, 1, 1804, inhibitory, true
0, 1, 2409, inhibitory, true
0, 1, 3619, inhibitory, true
0, 1, 3620, inhibitory, true
0, 1, 2410, inhibitory, true
0, 1, 3621, inhibitory, true
0, 1, 3622, inhibitory, true
0, 1, 1502, inhibitory, true
0, 1, 1805, inhibitory, true
0, 1, 2411, inhibitory, true
0, 1, 3623, inhibitory, true
0, 1, 3624, inhibitory, true
0, 1, 2412, inhibitory, true
0, 1, 3625, inhibitory, true
0, 1, 3626, inhibitory, true
0, 1, 1806, inhibitory, true
0, 1, 2413, inhibitory, true
0, 1, 3627, inhibitory, true
0, 1, 3628, inhibitory, true
0, 1, 2414, inhibitory, true
0, 1, 3629, inhibitory, true
0, 1, 3630, inhibitory, true
0, 1, 1218, inhibitory, true
0, 1, 1237, inhibitory, true
0, 1, 1275, inhibitory, true
0, 1, 1351, inhibitory, true
0, 1, 1503, inhibitory, true
0, 1, 1807, inhibitory, true
0, 1, 2415, inhibitory, true
0, 1, 3631, inhibitory, true
0, 1, 3632, inhibitory, true
0, 1, 2416, inhibitory, true
0, 1, 3633, inhibitory, true
0, 1, 3634, inhibitory, true
0, 1, 1808, inhibitory, true
0, 1, 2417, inhibitory, true
0, 1, 3635, inhibitory, true
0, 1, 3636, inhibitory, true
0, 1, 2418, inhibitory, true
0, 1, 3637, inhibitory, true
0, 1, 3638, inhibitory, true
0, 1, 1504, inhibitory, true
0, 1, 1809, inhibitory, true
0, 1, 2419, inhibitory, true
0, 1, 3639, inhibitory, true
0, 1, 3640, inhibitory, true
0, 1, 2420, inhibitory, true
0, 1, 3641, inhibitory, true
0, 1, 3642, inhibitory, true
0, 1, 1810, inhibitory, true
0, 1, 2421, inhibitory, true
0, 1, 3643, inhibitory, true
0, 1, 3644, inhibitory, true
0, 1, 2422, inhibitory, true
0, 1, 3645, inhibitory, true
0, 1, 3646, inhibitory, true
0, 1, 1352, inhibitory, true
0, 1, 1505, inhibitory, true
0, 1, 1811, inhibitory, true
0, 1, 2423, inhibitory, true
0, 1, 3647, inhibitory, true
0, 1, 3648, inhibitory, true
0, 1, 2424, inhibitory, true
